Sentence #,Word,Tag
,of,O
,COVID,O
,19,O
,",",O
,particularly,O
,on,O
,for,O
,young,O
,patients,O
,cannot,O
,be,O
,rated,O
,as,O
,true,O
,or,O
,false,O
,at,O
,this,O
,time,O
,because,O
,more,O
,research,O
,is,O
,needed,O
,.,O
Sentence: 14004,Multiple,O
,reports,O
,as,O
,well,O
,as,O
,a,O
,published,O
,study,O
,relay,O
,that,O
,COVID,O
,19,O
,patients,O
,are,O
,developing,O
,sores,B-sym
,and,O
,lesions,B-sym
,.,O
Sentence: 14005,It,O
,is,O
,possible,O
,it,O
,foot,B-sym
,sores,I-sym
,are,O
,caused,O
,by,O
,the,O
,coronavirus,O
,",",O
,but,O
,there,O
,is,O
,not,O
,yet,O
,enough,O
,evidence,O
,.,O
Sentence: 14006,Sores,B-sym
,also,O
,could,O
,be,O
,attributed,O
,to,O
,a,O
,preexisting,O
,condition,O
,or,O
,coincidental,O
,.,O
Sentence: 14007,Regardless,O
,",",O
,doctors,O
,agree,O
,that,O
,the,O
,medical,O
,community,O
,should,O
,be,O
,aware,O
,of,O
,foot,O
,sores,O
,as,O
,a,O
,possible,O
,symptom,O
,when,O
,working,O
,to,O
,minimize,O
,the,O
,spread,O
,of,O
,COVID,O
,19,O
,.,O
Sentence: 14008,The,O
,claim,O
,Kroger,O
,asked,O
,employees,O
,to,O
,return,O
,an,O
,overpayment,O
,of,O
,$,O
,461,O
,.,O
Sentence: 14009,60,O
,Kroger,O
,employees,O
,allege,O
,the,O
,company,O
,overpaid,O
,$,O
,461,O
,.,O
Sentence: 14010,60,O
,to,O
,some,O
,associates,O
,",",O
,then,O
,requested,O
,that,O
,workers,O
,return,O
,the,O
,funds,O
,.,O
Sentence: 14011,"""",O
,As,O
,you,O
,may,O
,be,O
,aware,O
,",",O
,you,O
,were,O
,overpaid,O
,your,O
,Emergency,O
,Pay,O
,in,O
,the,O
,gross,O
,amount,O
,of,O
,$,O
,461,O
,.,O
Sentence: 14012,60,O
,during,O
,the,O
,time,O
,frame,O
,of,O
,March,B-tim
,1,I-tim
,",",I-tim
,2020,I-tim
,",",O
,to,O
,current,O
,.,O
Sentence: 14013,Please,O
,see,O
,options,O
,for,O
,repayment,O
,below,O
,",",O
,"""",O
,a,O
,letter,O
,posted,O
,on,O
,Facebook,O
,reads,O
,.,O
Sentence: 14014,The,O
,letter,O
,asks,O
,employees,O
,to,O
,return,O
,the,O
,overpaid,O
,amount,O
,in,O
,one,O
,",",O
,three,O
,or,O
,five,O
,different,O
,installments,O
,that,O
,would,O
,be,O
,taken,O
,out,O
,of,O
,their,O
,upcoming,O
,paychecks,O
,.,O
Sentence: 14015,The,O
,letter,O
,informed,O
,employees,O
,that,O
,failure,O
,to,O
,repay,O
,could,O
,result,O
,in,O
,collection,O
,efforts,O
,",",O
,and,O
,it,O
,requested,O
,that,O
,they,O
,sign,O
,the,O
,letter,O
,to,O
,acknowledge,O
,the,O
,overpayment,O
,.,O
Sentence: 14016,More,O
,More,O
,than,O
,150K,O
,Instacart,O
,workers,O
,threaten,O
,national,O
,strike,O
,over,O
,coronavirus,O
,hazard,O
,concerns,O
,"""",O
,Payment,O
,will,O
,be,O
,deducted,O
,from,O
,the,O
,paycheck,O
,issued,O
,following,O
,our,O
,receipt,O
,of,O
,your,O
,signed,O
,authorization,O
,",",O
,"""",O
,the,O
,letter,O
,says,O
,in,O
,bold,O
,.,O
Sentence: 14017,The,O
,letter,O
,was,O
,real,O
,.,O
Sentence: 14018,But,O
,after,O
,fury,O
,erupted,O
,on,O
,social,O
,media,O
,",",O
,the,O
,company,O
,altered,O
,its,O
,plan,O
,.,O
Sentence: 14019,Kroger,O
,acknowledged,O
,overpaying,O
,"""",O
,a,O
,small,O
,number,O
,of,O
,associates,O
,"""",O
,but,O
,would,O
,not,O
,say,O
,how,O
,many,O
,employees,O
,received,O
,the,O
,extra,O
,pay,O
,or,O
,at,O
,which,O
,location,O
,they,O
,worked,O
,.,O
Sentence: 14020,These,O
,employees,O
,were,O
,associates,O
,paid,O
,to,O
,stay,O
,home,O
,because,O
,they,O
,had,O
,COVID,O
,19,O
,symptoms,O
,or,O
,tested,O
,positive,O
,for,O
,the,O
,virus,O
,.,O
Sentence: 14021,"""",O
,We've,O
,instructed,O
,our,O
,payroll,O
,department,O
,to,O
,directly,O
,inform,O
,the,O
,small,O
,number,O
,of,O
,associates,O
,affected,O
,by,O
,the,O
,recent,O
,overpayments,O
,of,O
,Emergency,O
,Leave,O
,of,O
,Absence,O
,pay,O
,that,O
,we,O
,will,O
,not,O
,seek,O
,repayment,O
,",",O
,"""",O
,a,O
,Kroger,O
,spokeswoman,O
,told,O
,the,O
,Cincinnati,O
,Enquirer,O
,on,O
,Tuesday,B-tim
,.,O
Sentence: 14022,Kroger,O
,officials,O
,acknowledged,O
,the,O
,incident,O
,as,O
,"""",O
,an,O
,unfortunate,O
,payroll,O
,accounting,O
,error,O
,"""",O
,and,O
,reassured,O
,that,O
,they,O
,would,O
,no,O
,longer,O
,seek,O
,repayment,O
,.,O
Sentence: 14023,Kroger,O
,to,O
,dairy,O
,farmers,O
,We'll,O
,buy,O
,your,O
,milk,O
,and,O
,give,O
,it,O
,to,O
,food,O
,banks,O
,The,O
,incident,O
,comes,O
,amid,O
,rising,O
,tension,O
,with,O
,Kroger's,O
,union,O
,",",O
,United,O
,Food,O
,and,O
,Commercial,O
,Workers,O
,",",O
,over,O
,the,O
,status,O
,of,O
,hazard,O
,pay,O
,.,O
Sentence: 14024,Kroger,O
,praised,O
,its,O
,employees,O
,as,O
,"""",O
,heroes,O
,"""",O
,for,O
,risking,O
,exposure,O
,to,O
,serve,O
,customers,O
,during,O
,the,O
,COVID,O
,19,O
,pandemic,O
,.,O
Sentence: 14025,UFCW,O
,International,O
,estimates,O
,that,O
,at,O
,least,O
,65,O
,employees,O
,died,O
,at,O
,Kroger,O
,and,O
,other,O
,retailers,O
,",",O
,and,O
,at,O
,least,O
,9,O
,",",O
,810,O
,employees,O
,have,O
,been,O
,infected,O
,or,O
,exposed,O
,.,O
Sentence: 14026,Kroger,O
,said,O
,it,O
,will,O
,give,O
,"""",O
,thank,O
,you,O
,"""",O
,pay,O
,to,O
,its,O
,employees,O
,through,O
,mid,O
,June,O
,.,O
Sentence: 14027,The,O
,announcement,O
,came,O
,days,O
,after,O
,saying,O
,it,O
,would,O
,end,O
,the,O
,extra,O
,"""",O
,hero,O
,"""",O
,hazard,O
,pay,O
,to,O
,employees,O
,who,O
,continued,O
,working,O
,though,O
,the,O
,coronavirus,O
,outbreak,O
,.,O
Sentence: 14028,The,O
,thank,O
,you,O
,pay,O
,is,O
,a,O
,one,O
,time,O
,$,O
,400,O
,payment,O
,for,O
,qualified,O
,full,O
,time,O
,associates,O
,and,O
,$,O
,200,O
,for,O
,qualified,O
,part,O
,time,O
,associates,O
,",",O
,Kroger,O
,said,O
,.,O
Sentence: 14029,The,O
,previous,O
,plan,O
,to,O
,halt,O
,the,O
,bonus,O
,"""",O
,hero,O
,"""",O
,hazard,O
,play,O
,drew,O
,criticism,O
,from,O
,UFCW,O
,.,O
Sentence: 14030,We,O
,rate,O
,the,O
,claim,O
,that,O
,Kroger,O
,overpaid,O
,its,O
,employees,O
,and,O
,asked,O
,workers,O
,to,O
,repay,O
,the,O
,emergency,O
,pay,O
,as,O
,TRUE,O
,.,O
Sentence: 14031,It,O
,is,O
,true,O
,that,O
,Kroger,O
,overpaid,O
,some,O
,workers,O
,and,O
,demanded,O
,repayment,O
,",",O
,but,O
,the,O
,company,O
,changed,O
,its,O
,course,O
,of,O
,action,O
,.,O
Sentence: 14032,Kroger,O
,officials,O
,confirmed,O
,to,O
,the,O
,USA,O
,TODAY,O
,Network,O
,that,O
,the,O
,company,O
,will,O
,no,O
,longer,O
,seek,O
,repayment,O
,and,O
,that,O
,employees,O
,can,O
,keep,O
,the,O
,Emergency,O
,Leave,O
,of,O
,Absence,O
,pay,O
,.,O
Sentence: 14033,Thank,O
,you,O
,for,O
,supporting,O
,our,O
,journalism,O
,.,O
Sentence: 14034,You,O
,can,O
,subscribe,O
,to,O
,our,O
,print,O
,edition,O
,",",O
,ad,O
,free,O
,app,O
,or,O
,electronic,O
,newspaper,O
,replica,O
,here,O
,.,O
Sentence: 14035,You're,O
,laughing,O
,at,O
,Georgia,B-geo
,",",O
,again,O
,",",O
,aren't,O
,you,O
,?,O
,It,O
,happens,O
,a,O
,lot,O
,.,O
Sentence: 14036,I,O
,know,O
,my,O
,uncle,O
,in,O
,Colorado,B-geo
,got,O
,a,O
,kick,O
,out,O
,of,O
,Gov,O
,.,O
Sentence: 14037,Brian,O
,Kemp's,O
,announcement,O
,last,O
,week,O
,that,O
,the,O
,state,O
,would,O
,start,O
,to,O
,reopen,O
,businesses,O
,previously,O
,closed,O
,by,O
,COVID,O
,19,O
,",",O
,starting,O
,with,O
,bowling,O
,alleys,O
,",",O
,gyms,O
,",",O
,tattoo,O
,parlors,O
,and,O
,salons,O
,.,O
Sentence: 14038,Give,O
,me,O
,a,O
,foot,O
,massage,O
,or,O
,give,O
,me,O
,death,O
,?,O
,Welcome,O
,to,O
,Georgia,B-geo
,!,O
,"""",O
,Dying,O
,for,O
,cute,O
,toes,O
,"""",O
,would,O
,be,O
,a,O
,hilarious,O
,state,O
,motto,O
,if,O
,the,O
,situation,O
,here,O
,weren't,O
,also,O
,so,O
,serious,O
,.,O
Sentence: 14039,With,O
,1,O
,",",O
,000,O
,deaths,O
,and,O
,more,O
,than,O
,24,O
,",",O
,000,O
,confirmed,O
,cases,O
,as,O
,of,O
,Monday,O
,night,O
,",",O
,Georgia,B-geo
,has,O
,not,O
,been,O
,the,O
,hardest,O
,hit,O
,state,O
,in,O
,the,O
,country,O
,.,O
Sentence: 14040,But,O
,we,O
,haven't,O
,avoided,O
,our,O
,own,O
,tragedies,O
,",",O
,either,O
,.,O
Sentence: 14041,Dougherty,B-geo
,County,I-geo
,in,O
,rural,O
,Georgia,B-geo
,has,O
,been,O
,one,O
,of,O
,the,O
,country's,O
,most,O
,severe,O
,hot,O
,spots,O
,",",O
,with,O
,hospitals,O
,overwhelmed,O
,after,O
,two,O
,family,O
,funerals,O
,spawned,O
,hundreds,O
,more,O
,cases,O
,and,O
,deaths,O
,there,O
,.,O
Sentence: 14042,And,O
,those,O
,are,O
,just,O
,the,O
,cases,O
,we,O
,know,O
,about,O
,.,O
Sentence: 14043,A,O
,shortage,O
,of,O
,supplies,O
,in,O
,Georgia,B-geo
,restricted,O
,testing,O
,until,O
,the,O
,week,O
,of,O
,April,B-tim
,13,I-tim
,to,O
,just,O
,front,O
,line,O
,workers,O
,",",O
,the,O
,medically,O
,fragile,O
,",",O
,and,O
,people,O
,in,O
,long,O
,term,O
,care,O
,facilities,O
,.,O
Sentence: 14044,Georgia,B-geo
,still,O
,ranks,O
,36th,O
,in,O
,the,O
,nation,O
,for,O
,the,O
,number,O
,of,O
,tests,O
,completed,O
,per,O
,capita,O
,",",O
,leaving,O
,leaders,O
,and,O
,the,O
,public,O
,with,O
,no,O
,way,O
,to,O
,know,O
,whether,O
,the,O
,spread,O
,of,O
,the,O
,virus,O
,is,O
,getting,O
,better,O
,",",O
,worse,O
,",",O
,or,O
,staying,O
,the,O
,same,O
,since,O
,the,O
,governor,O
,issued,O
,the,O
,state's,O
,shelter,O
,in,O
,place,O
,order,O
,in,O
,March,B-tim
,.,O
Sentence: 14045,That's,O
,why,O
,it,O
,came,O
,as,O
,a,O
,shock,O
,to,O
,many,O
,",",O
,including,O
,mayors,O
,of,O
,Georgia's,B-geo
,largest,O
,cities,O
,",",O
,when,O
,Kemp,O
,said,O
,the,O
,state,O
,would,O
,begin,O
,a,O
,phased,O
,reopening,O
,",",O
,starting,O
,last,O
,Friday,B-tim
,with,O
,the,O
,businesses,O
,he,O
,closed,O
,in,B-tim
,March,I-tim
,",",O
,including,O
,yes,O
,barbers,O
,",",O
,gyms,O
,and,O
,nail,O
,salons,O
,",",O
,with,O
,restaurants,O
,allowed,O
,to,O
,open,O
,for,O
,dine,O
,in,O
,service,O
,starting,O
,Monday,B-tim
,of,O
,this,O
,week,O
,.,O
Sentence: 14046,Hotline,O
,Share,O
,your,O
,coronavirus,O
,story,O
,That,O
,decision,O
,drew,O
,rebukes,O
,across,O
,the,O
,political,O
,spectrum,O
,from,O
,President,O
,Donald,O
,Trump,O
,",",O
,who,O
,made,O
,it,O
,clear,O
,that,O
,he,O
,was,O
,unhappy,O
,with,O
,Kemp,O
,",",O
,to,O
,Atlanta,B-geo
,Mayor,O
,Keisha,O
,Lance,O
,Bottoms,O
,",",O
,who,O
,urged,O
,Atlantans,O
,to,O
,continue,O
,to,O
,stay,O
,home,O
,despite,O
,what,O
,the,O
,governor,O
,said,O
,.,O
Sentence: 14047,The,O
,immediate,O
,result,O
,of,O
,having,O
,no,O
,consensus,O
,of,O
,leadership,O
,has,O
,been,O
,a,O
,dangerous,O
,lack,O
,of,O
,consensus,O
,on,O
,what,O
,to,O
,do,O
,next,O
,.,O
Sentence: 14048,Is,O
,it,O
,safe,O
,to,O
,run,O
,on,O
,a,O
,treadmill,O
,",",O
,but,O
,not,O
,shop,O
,for,O
,groceries,O
,?,O
,Should,O
,you,O
,get,O
,a,O
,haircut,O
,",",O
,but,O
,not,O
,a,O
,car,O
,wash,O
,?,O
,How,O
,can,O
,anyone,O
,get,O
,"""",O
,socially,O
,distant,O
,"""",O
,hair,O
,color,O
,?,O
,Nobody,O
,really,O
,knows,O
,.,O
Sentence: 14049,That,O
,confusion,O
,also,O
,meant,O
,that,O
,on,O
,Friday,B-tim
,",",O
,after,O
,the,O
,state,O
,reopened,O
,",",O
,many,O
,businesses,O
,stayed,O
,closed,O
,",",O
,especially,O
,in,O
,Atlanta,B-geo
,.,O
Sentence: 14050,At,O
,Midtown,O
,Bowl,O
,",",O
,one,O
,of,O
,the,O
,city's,O
,iconic,O
,institutions,O
,",",O
,the,O
,doors,O
,were,O
,locked,O
,behind,O
,a,O
,sign,O
,that,O
,read,O
,",",O
,"""",O
,We'll,O
,roll,O
,again,O
,soon,O
,.,O
Sentence: 14051,"""",O
,Of,O
,the,O
,10,O
,nail,O
,salons,O
,I,O
,drove,O
,past,O
,",",O
,one,O
,was,O
,open,O
,for,O
,walk,O
,ins,O
,",",O
,one,O
,by,O
,appointment,O
,only,O
,",",O
,and,O
,the,O
,rest,O
,still,O
,dark,O
,with,O
,signs,O
,they'd,O
,be,O
,back,O
,when,O
,it,O
,was,O
,safe,O
,for,O
,customers,O
,.,O
Sentence: 14052,Typically,O
,bustling,O
,business,O
,districts,O
,were,O
,so,O
,quiet,O
,that,O
,pedestrians,O
,stood,O
,in,O
,the,O
,drive,O
,true,O
,lines,O
,at,O
,Starbucks,O
,to,O
,get,O
,their,O
,morning,O
,coffee,O
,.,O
Sentence: 14053,Coronavirus,O
,crisis,O
,What,O
,America,B-geo
,can,O
,learn,O
,from,O
,other,O
,nations,O
,in,O
,the,O
,war,O
,on,O
,COVID,O
,19,O
,But,O
,just,O
,an,O
,hour,O
,north,O
,it,O
,was,O
,a,O
,different,O
,story,O
,.,O
Sentence: 14054,The,O
,parking,O
,lot,O
,at,O
,the,O
,Tractor,O
,Supply,O
,outside,O
,of,O
,Rome,B-geo
,",",O
,Georgia,B-geo
,",",O
,was,O
,filled,O
,with,O
,pick,O
,up,O
,trucks,O
,and,O
,bustling,O
,with,O
,shoppers,O
,.,O
Sentence: 14055,At,O
,the,O
,Tropical,O
,Nail,O
,Salon,O
,",",O
,customers,O
,sat,O
,shoulder,O
,to,O
,shoulder,O
,on,O
,a,O
,couch,O
,waiting,O
,for,O
,the,O
,next,O
,available,O
,manicure,O
,or,O
,pedicure,O
,.,O
Sentence: 14056,Three,O
,others,O
,sat,O
,so,O
,close,O
,under,O
,a,O
,nail,O
,dryer,O
,that,O
,they,O
,could,O
,share,O
,a,O
,magazine,O
,.,O
Sentence: 14057,The,O
,women,O
,weren't,O
,six,O
,inches,O
,apart,O
,",",O
,let,O
,alone,O
,the,O
,six,O
,feet,O
,that,O
,Kemp,O
,prescribed,O
,in,O
,his,O
,list,O
,of,O
,safety,O
,measures,O
,businesses,O
,should,O
,observe,O
,to,O
,keep,O
,customers,O
,and,O
,employees,O
,safe,O
,.,O
Sentence: 14058,All,O
,of,O
,the,O
,employees,O
,wore,O
,masks,O
,",",O
,as,O
,the,O
,governor's,O
,executive,O
,order,O
,prescribed,O
,",",O
,but,O
,none,O
,of,O
,the,O
,customers,O
,did,O
,.,O
Sentence: 14059,With,O
,dozens,O
,of,O
,suggested,O
,and,O
,required,O
,criteria,O
,for,O
,reopening,O
,",",O
,but,O
,no,O
,real,O
,enforcement,O
,mechanism,O
,to,O
,make,O
,sure,O
,it's,O
,happening,O
,",",O
,what's,O
,"""",O
,safe,O
,"""",O
,in,O
,Georgia,B-geo
,is,O
,being,O
,left,O
,up,O
,to,O
,shop,O
,owners,O
,who,O
,financially,O
,have,O
,to,O
,get,O
,back,O
,to,O
,work,O
,",",O
,but,O
,have,O
,no,O
,medical,O
,training,O
,on,O
,how,O
,to,O
,do,O
,it,O
,in,O
,a,O
,pandemic,O
,.,O
Sentence: 14060,At,O
,the,O
,beginning,O
,of,O
,April,O
,",",O
,after,O
,Kemp,O
,announced,O
,the,O
,state's,O
,shelter,O
,in,O
,place,O
,order,O
,",",O
,I,O
,pitched,O
,a,O
,column,O
,titled,O
,",",O
,"""",O
,America,B-geo
,",",O
,we're,O
,not,O
,as,O
,dumb,O
,as,O
,we,O
,look,O
,.,O
Sentence: 14061,"""",O
,The,O
,governor,O
,was,O
,being,O
,ridiculed,O
,for,O
,saying,O
,he,O
,had,O
,only,O
,just,O
,learned,O
,that,O
,coronavirus,O
,could,O
,spread,O
,before,O
,its,O
,symptoms,O
,appeared,O
,.,O
Sentence: 14062,In,O
,fairness,O
,to,O
,Kemp,O
,",",O
,the,O
,Centers,O
,for,O
,Disease,O
,Control,O
,and,O
,Prevention,O
,had,O
,released,O
,a,O
,new,O
,report,O
,the,O
,day,O
,before,O
,that,O
,clearly,O
,confirmed,O
,asymptomatic,O
,spread,O
,",",O
,which,O
,many,O
,had,O
,long,O
,suspected,O
,.,O
Sentence: 14063,The,O
,data,O
,that,O
,Kemp,O
,relied,O
,on,O
,then,O
,is,O
,still,O
,true,O
,today,O
,.,O
Sentence: 14064,We,O
,still,O
,don't,O
,know,O
,who,O
,is,O
,spreading,O
,this,O
,terrible,O
,virus,O
,",",O
,how,O
,many,O
,cases,O
,we,O
,really,O
,have,O
,",",O
,nor,O
,what,O
,will,O
,happen,O
,as,O
,the,O
,state,O
,reopens,O
,in,O
,earnest,O
,.,O
Sentence: 14065,I,O
,hate,O
,to,O
,say,O
,it,O
,",",O
,Georgia,O
,",",O
,but,O
,on,O
,this,O
,one,O
,",",O
,we're,O
,exactly,O
,as,O
,dumb,O
,as,O
,we,O
,look,O
,.,O
Sentence: 14066,By,O
,Buzz,O
,Aldrin,O
,My,O
,post,O
,Apollo,O
,11,O
,quarantine,O
,lessons,O
,apply,O
,to,O
,coronavirus,O
,I,O
,don't,O
,think,O
,the,O
,governor,O
,is,O
,dumb,O
,.,O
Sentence: 14067,Far,O
,from,O
,it,O
,.,O
Sentence: 14068,To,O
,see,O
,him,O
,working,O
,up,O
,close,O
,is,O
,to,O
,see,O
,a,O
,man,O
,who,O
,clearly,O
,cares,O
,about,O
,this,O
,state,O
,and,O
,its,O
,people,O
,.,O
Sentence: 14069,But,O
,that's,O
,why,O
,this,O
,decision,O
,",",O
,at,O
,this,O
,time,O
,",",O
,makes,O
,so,O
,little,O
,sense,O
,.,O
Sentence: 14070,It's,O
,possible,O
,that,O
,history,O
,will,O
,show,O
,Kemp,O
,is,O
,making,O
,the,O
,right,O
,decision,O
,.,O
Sentence: 14071,Being,O
,the,O
,first,O
,state,O
,to,O
,reopen,O
,could,O
,save,O
,businesses,O
,from,O
,closing,O
,and,O
,keep,O
,people,O
,in,O
,jobs,O
,who,O
,desperately,O
,need,O
,them,O
,.,O
Sentence: 14072,But,O
,it's,O
,also,O
,possible,O
,that,O
,reopening,O
,the,O
,state,O
,will,O
,spark,O
,a,O
,new,O
,spread,O
,",",O
,that,O
,people,O
,who,O
,don't,O
,know,O
,they,O
,carry,O
,the,O
,virus,O
,will,O
,unknowingly,O
,spread,O
,it,O
,to,O
,others,O
,",",O
,and,O
,that,O
,people,O
,could,O
,die,O
,as,O
,a,O
,result,O
,.,O
Sentence: 14073,We,O
,just,O
,don't,O
,know,O
,",",O
,and,O
,that's,O
,a,O
,scary,O
,place,O
,to,O
,be,O
,living,O
,",",O
,working,O
,",",O
,and,O
,raising,O
,a,O
,family,O
,.,O
Sentence: 14074,I've,O
,got,O
,my,O
,box,O
,of,O
,at,O
,home,O
,hair,O
,color,O
,ready,O
,to,O
,go,O
,until,O
,we,O
,know,O
,for,O
,sure,O
,.,O
Sentence: 14075,Teresa,O
,Duncan,O
,Johnson,O
,and,O
,her,O
,husband,O
,",",O
,John,O
,",",O
,were,O
,quarantined,O
,for,O
,five,O
,days,O
,last,O
,month,O
,at,O
,an,O
,Air,O
,Force,O
,base,O
,in,O
,Georgia,B-geo
,just,O
,20,O
,miles,O
,from,O
,the,O
,headquarters,O
,of,O
,the,O
,Centers,O
,for,O
,Disease,O
,Control,O
,and,O
,Prevention,O
,.,O
Sentence: 14076,Both,O
,of,O
,them,O
,showed,O
,symptoms,O
,of,O
,the,O
,coronavirus,O
,before,O
,they,O
,got,O
,off,O
,the,O
,Grand,O
,Princess,O
,cruise,O
,ship,O
,.,O
Sentence: 14077,But,O
,more,O
,than,O
,a,O
,month,O
,later,O
,",",O
,neither,O
,of,O
,them,O
,has,O
,been,O
,able,O
,to,O
,get,O
,a,O
,test,O
,.,O
Sentence: 14078,"""",O
,It,O
,blows,O
,my,O
,mind,O
,.,O
Sentence: 14079,The,O
,CDC,O
,is,O
,in,O
,Atlanta,B-geo
,",",O
,"""",O
,Johnson,O
,told,O
,USA,O
,TODAY,O
,by,O
,phone,O
,from,O
,her,O
,home,O
,in,O
,Augusta,O
,",",O
,Georgia,O
,.,O
Sentence: 14080,"""",O
,That,O
,doesn't,O
,make,O
,any,O
,sense,O
,to,O
,me,O
,.,O
Sentence: 14081,"""",O
,Athletes,O
,",",O
,celebrities,O
,and,O
,lawmakers,O
,have,O
,been,O
,able,O
,to,O
,get,O
,tested,O
,for,O
,the,O
,coronavirus,O
,.,O
Sentence: 14082,But,O
,Johnson,O
,",",O
,who,O
,was,O
,on,O
,a,O
,cruise,O
,ship,O
,that,O
,became,O
,a,O
,hot,O
,spot,O
,for,O
,coronavirus,O
,",",O
,said,O
,the,O
,only,O
,thing,O
,she,O
,got,O
,from,O
,federal,O
,officials,O
,managing,O
,the,O
,quarantine,O
,was,O
,false,O
,hope,O
,.,O
Sentence: 14083,"""",O
,The,O
,people,O
,who,O
,should,O
,be,O
,tested,O
,first,O
,are,O
,the,O
,people,O
,you,O
,were,O
,putting,O
,behind,O
,fences,O
,",",O
,with,O
,guards,O
,",",O
,"""",O
,Johnson,O
,said,O
,.,O
Sentence: 14084,Vice,O
,President,O
,Mike,O
,Pence,O
,",",O
,who,O
,leads,O
,the,O
,White,O
,House,O
,Coronavirus,O
,Task,O
,Force,O
,said,O
,on,O
,March,B-tim
,9,I-tim
,",",O
,the,O
,day,O
,that,O
,the,O
,Grand,O
,Princess,O
,docked,O
,in,O
,Oakland,B-geo
,",",O
,California,B-geo
,",",O
,with,O
,about,O
,2,O
,",",O
,500,O
,passengers,O
,",",O
,that,O
,they,O
,would,O
,be,O
,tested,O
,.,O
Sentence: 14085,More,O
,than,O
,1,O
,",",O
,000,O
,crew,O
,members,O
,were,O
,also,O
,on,O
,board,O
,",",O
,about,O
,half,O
,of,O
,which,O
,disembarked,O
,in,O
,Oakland,B-geo
,along,O
,with,O
,the,O
,passengers,O
,.,O
Sentence: 14086,The,O
,remaining,O
,crew,O
,members,O
,were,O
,quarantined,O
,on,O
,board,O
,.,O
Sentence: 14087,"""",O
,All,O
,the,O
,passengers,O
,will,O
,be,O
,tested,O
,",",O
,isolated,O
,as,O
,appropriate,O
,",",O
,quarantined,O
,as,O
,appropriate,O
,",",O
,"""",O
,he,O
,said,O
,at,O
,a,O
,media,O
,briefing,O
,at,O
,the,O
,White,O
,House,O
,.,O
Sentence: 14088,Grand,O
,Princess,O
,passengers,O
,had,O
,been,O
,confined,O
,in,O
,their,O
,rooms,O
,since,O
,March,B-tim
,5,I-tim
,",",O
,a,O
,day,O
,after,O
,Carnival,O
,Corp,O
,.,O
Sentence: 14089,",",O
,the,O
,parent,O
,company,O
,of,O
,Princess,O
,Cruises,O
,",",O
,had,O
,been,O
,notified,O
,that,O
,a,O
,passenger,O
,from,O
,the,O
,ship's,O
,previous,O
,sailing,O
,had,O
,died,O
,of,O
,the,O
,coronavirus,O
,.,O
Sentence: 14090,The,O
,71,O
,year,O
,old,O
,California,B-geo
,man,O
,had,O
,been,O
,on,O
,the,O
,Grand,O
,Princess',O
,Feb,B-tim
,.,I-tim
,11,I-tim
,21,O
,voyage,O
,from,O
,San,B-geo
,Francisco,I-geo
,to,O
,Mexico,B-geo
,.,O
Sentence: 14092,According,O
,to,O
,the,O
,CDC,O
,",",O
,68,O
,passengers,O
,aboard,O
,that,O
,sailing,O
,stayed,O
,on,O
,for,O
,the,O
,ship's,O
,next,O
,sailing,O
,",",O
,to,O
,Hawaii,B-geo
,.,O
Sentence: 14093,Upon,O
,the,O
,ship's,O
,arrival,O
,in,O
,Oakland,B-geo
,",",O
,19,O
,crew,O
,members,O
,and,O
,two,O
,passengers,O
,had,O
,tested,O
,positive,O
,.,O
Sentence: 14094,Hundreds,O
,of,O
,passengers,O
,from,O
,the,O
,Grand,O
,Princess,O
,were,O
,subsequently,O
,quarantined,O
,at,O
,military,O
,bases,O
,in,O
,California,B-geo
,",",O
,Texas,B-geo
,and,O
,Georgia,B-geo
,.,O
Sentence: 14095,The,O
,Department,O
,of,O
,Health,O
,and,O
,Human,O
,Services,O
,",",O
,under,O
,which,O
,the,O
,CDC,O
,falls,O
,",",O
,did,O
,not,O
,respond,O
,to,O
,questions,O
,about,O
,how,O
,many,O
,Grand,O
,Princess,O
,passengers,O
,had,O
,been,O
,tested,O
,for,O
,the,O
,coronavirus,O
,.,O
Sentence: 14096,At,O
,least,O
,103,O
,passengers,O
,have,O
,tested,O
,positive,O
,and,O
,two,O
,have,O
,died,O
,.,O
Sentence: 14097,HHS,O
,said,O
,in,O
,late,B-tim
,March,I-tim
,that,O
,of,O
,the,O
,1,O
,",",O
,103,O
,passengers,O
,from,O
,the,O
,Grand,O
,Princess,O
,who,O
,elected,O
,to,O
,be,O
,tested,O
,",",O
,103,O
,tested,O
,positive,O
,",",O
,699,O
,tested,O
,negative,O
,",",O
,and,O
,the,O
,remaining,O
,results,O
,were,O
,pending,O
,.,O
Sentence: 14098,Neither,O
,Princess,O
,Cruises,O
,nor,O
,the,O
,CDC,O
,responded,O
,to,O
,questions,O
,about,O
,the,O
,testing,O
,.,O
Sentence: 14099,The,O
,California,O
,Department,O
,of,O
,Public,O
,Health,O
,referred,O
,questions,O
,about,O
,testing,O
,to,O
,HHS,O
,.,O
Sentence: 14100,The,O
,Grand,O
,Princess,O
,outbreak,O
,was,O
,one,O
,of,O
,the,O
,key,O
,factors,O
,in,O
,the,O
,decision,O
,by,O
,the,O
,CDC,O
,to,O
,issue,O
,a,O
,no,O
,sail,O
,order,O
,for,O
,cruise,O
,ships,O
,on,O
,March,B-tim
,14,I-tim
,.,O
Sentence: 14101,The,O
,CDC,O
,has,O
,since,O
,extended,O
,the,O
,order,O
,.,O
Sentence: 14102,USA,O
